The current process just got forked. Disabling parallelism to avoid deadlocks...
To disable this warning, please explicitly set TOKENIZERS_PARALLELISM=(true | false)
Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
------------------beginning epoch------------------
latest loss:tensor(12.1887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8385, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5707, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8037, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1092, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7853, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5863, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3443, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9578, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7842, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3312, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1084, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5716, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8994, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1958, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2846, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3032, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1704, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0123, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0137, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1439, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1364, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2025, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.1978, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.9638, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4185, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4160, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1891, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9826, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0472, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8404, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4967, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0831, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0246, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.8164, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3227, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3276, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2859, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7159, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0930, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8822, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3853, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4326, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8626, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1448, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3755, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.1757, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.1592, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0528, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0807, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6393, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0696, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7528, device='cuda:0', grad_fn=<AddBackward0>)
------------------Training completed------------------
{0: {0: 14613, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 0, 1: 1127369, 2: 1283500, 'tag': ['O']}, 2: {0: 35967, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21646, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 69572, 1: 0, 2: 0, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14333, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.0
general misses: 141518
general hits: 0
total epoch loss:  14119.543506085873
average train loss: 0.011000813016038856
validating..
------------------Validation completed------------------
{0: {0: 14614, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 0, 1: 1127370, 2: 0, 'tag': ['O']}, 2: {0: 35968, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21647, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 69573, 1: 0, 2: 0, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14334, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.0
general misses: 141522
general hits: 0
An epoch was completed.
------------------beginning epoch------------------
latest loss:tensor(5.9235, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9957, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9540, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.9986, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0553, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.4270, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0413, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2918, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7285, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9089, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5545, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.0602, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2971, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3650, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.3706, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9800, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3148, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2845, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8339, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4429, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0085, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5966, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9891, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.1369, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7763, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2769, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2662, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1803, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7975, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0734, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1560, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3661, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6749, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3640, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.9742, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.5831, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5611, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4361, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4804, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9470, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8961, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4856, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4949, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.7485, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.1030, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9178, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3779, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7895, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2187, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1883, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.6772, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4406, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2373, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7182, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0249, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6684, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7814, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8190, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1287, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3476, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8813, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7121, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9048, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4190, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7418, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6814, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.7937, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.5564, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4845, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4222, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7747, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.3926, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8101, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2379, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8649, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4937, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3781, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7786, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2014, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5151, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4860, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4803, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3485, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6186, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6228, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7715, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.0513, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4787, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0122, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4433, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4168, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0640, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1129, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5699, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8888, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.6065, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5914, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.8147, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7214, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7369, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6079, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0119, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0157, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0397, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7453, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6154, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.1906, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3786, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5623, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1885, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4254, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.0597, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8131, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1692, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.4276, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3280, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9423, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.1903, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3539, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.7602, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3706, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4733, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3194, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9336, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5708, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.5236, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9894, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8884, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6330, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5142, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.3882, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4336, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9862, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7601, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6908, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3897, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0895, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2959, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.5998, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.2914, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4357, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2538, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.5945, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8617, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2637, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1899, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4305, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9913, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6917, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7735, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2386, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4968, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3168, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7529, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2588, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2822, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2761, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0537, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3392, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.7935, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2239, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1082, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1731, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5320, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3727, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3217, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5090, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3877, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6261, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8247, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8685, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.9008, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2870, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5630, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8376, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.2991, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3425, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7506, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6777, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9646, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4477, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.2624, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.2982, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4796, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.5400, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1504, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8364, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6720, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.9526, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.0105, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6758, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0956, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9514, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4786, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4952, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4578, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8407, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9086, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8409, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0613, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3847, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1131, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4805, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5923, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0439, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3453, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5557, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3853, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9115, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4749, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7972, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6428, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4556, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9641, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6490, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8341, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5529, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7626, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0422, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7409, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3866, device='cuda:0', grad_fn=<AddBackward0>)
